userWallet,credit_score,total_transactions,total_usd_volume,activity_duration_days,risk_category
0x00db170287aaa8a93b08cda808af76d11a5f0fff,799,26,1.3783528501045605e+23,106.1,Low Risk
0x06192f889f17bf2aff238d08d8c26cbcfcc7b45a,799,183,9.179846863958756e+23,59.6,Low Risk
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,798,18,1.833914283995862e+18,41.8,Low Risk
0x02491d37984764d39b99e4077649dcd349221a62,798,279,2.0640882848518687e+25,103.9,Low Risk
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,797,22,5.779372730062264e+22,25.8,Low Risk
0x058ae85d9747b3003366b375b4643d51c9100d0c,797,146,1.0440849022243387e+24,55.6,Low Risk
0x04a72dd82489175d80e1c165e1aba1771955a0f0,797,21,8.224406692547832e+22,26.0,Low Risk
0x053ab16a247321e312f3a8a2a0a8abda48707241,797,21,1.3270131113645708e+24,74.6,Low Risk
0x0614d8ff2f527455e8fd8b4ed88abf3eab918f76,796,22,5.441787087649109e+20,70.1,Low Risk
0x0092f6fe26d0c54f9e60326e8d93cf6770cdf494,796,27,1.759670449599702e+22,3.2,Low Risk
0x0524f2b8765ee3a1a033311ddc9e2dcaad34b8c3,794,83,9.820425857303498e+20,84.0,Low Risk
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,794,151,2.564181617962396e+22,85.2,Low Risk
0x024e14fa72c351f132475f297f64521a7fae286a,793,45,3.826084513452605e+22,96.2,Low Risk
0x018650dae189c5083dcbec8ae1edcf8b83e08380,791,19,9.822998278031486e+21,16.6,Low Risk
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,791,134,5.711023192798203e+22,46.7,Low Risk
0x05c27519d3c87146fc0c9c75c3762e95402416d2,790,13,4.838007647251474e+21,25.5,Low Risk
0x01b19a62cba8bbc553b0137257f72371c826c403,790,12,1.028622362432202e+21,62.6,Low Risk
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,790,22,6.240844326817993e+22,2.1,Low Risk
0x023f57cc43fb63b4d6d5a18f8f656d828c40e489,789,51,1.0894119030665159e+22,42.1,Low Risk
0x00a3d4e0134ff2046e9c9b83d3321625ba3da1bd,789,16,2.6399449835403504e+16,17.7,Low Risk
0x026d639c41b00c686ad758543cf569dfcf2e3d4a,788,33,2.800122087559914e+22,9.1,Low Risk
0x0451864cdd0cb179893eb91057da7746b5b1973b,788,12,4.091260708828421e+21,17.4,Low Risk
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,788,141,1.8845881448636608e+22,98.3,Low Risk
0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,788,10,3.470929632303309e+20,31.0,Low Risk
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,787,16,2.185510512091832e+22,13.4,Low Risk
0x058aebff10cdc3057570cfc360ab9754da0d1241,787,22,4.2661534228517335e+21,6.4,Low Risk
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,787,74,4.54072587463655e+22,49.4,Low Risk
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,787,13,8.222444497793662e+21,5.9,Low Risk
0x0269ae21dbae267fb041ee16ba8500dd0fde2f2d,786,29,1.7459273370383443e+22,65.1,Low Risk
0x02eb1d753bea18fd83562467a321dcd88d9773f1,785,32,7.695156294627058e+21,77.5,Low Risk
0x0000000002032370b971dabd36d72f3e5a7bf1ee,785,399,3.797494719848251e+23,132.9,Low Risk
0x04541945d4d64141a70d355c6775173323551724,784,23,1.0821693178726947e+22,20.9,Low Risk
0x04bed630357309dc193bebce09a2ae1381166b33,784,8,1.2153398657378285e+21,52.5,Low Risk
0x012ced3e78c1a70e156537e580f6fed3954b2e84,783,36,9.952025759008925e+20,94.7,Low Risk
0x014930c2d8878759763f3ac2a492ff94073fd80f,783,28,1.7061857777421906e+22,19.9,Low Risk
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,783,196,6.270075071320565e+23,25.0,Low Risk
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,782,216,6.952672956597053e+21,36.1,Low Risk
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,782,29,1.0560435869152562e+22,22.4,Low Risk
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,782,28,3.5836590692355315e+22,6.9,Low Risk
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,782,156,2.0758187442924804e+24,87.0,Low Risk
0x0351c94cae69947448969ca8b6fef20dfe14203b,782,49,2.6857023371234903e+23,15.7,Low Risk
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,782,156,2.9979825634554626e+25,122.9,Low Risk
0x057cbdf52f285319235983ef77ad96dfc9ce9620,781,54,5.504255506250711e+22,84.0,Low Risk
0x02e35b8e24f99002f568f5916de89874197f7a06,780,90,1.6165382352958647e+23,79.0,Low Risk
0x00983187e18f62a2ac1dcebd63f2e5f50394cc74,780,39,6.586231198554373e+21,62.4,Low Risk
0x0014dfac19477a83d7354e6eaac28642c1959398,779,36,1.695573913198582e+23,30.2,Low Risk
0x000a27ba176083e4b50177378cbe7469a00dd557,779,12,875371510.92,33.2,Low Risk
0x05ab8ff4726dfb3d965dcf606e570b734d66254d,779,19,2.0169757612498705e+21,22.9,Low Risk
0x01eccdb2d737b7a41f7aa4ee4358be8304b15588,778,49,5.738557629965126e+21,37.4,Low Risk
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,778,42,5.364135178716674e+21,54.7,Low Risk
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,777,11,3.9143446397389695e+20,16.7,Low Risk
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,777,34,4.0358905187906635e+24,94.7,Low Risk
0x035bc96201666333294c5a04395bb3618a2b6a11,776,63,6.481060564424058e+21,80.6,Low Risk
0x02e14b3e880efd1cb8a504540d31d91ca311280c,776,166,1.6090815947386975e+23,100.0,Low Risk
0x05f590fb73b66c9a681101e8bbd868975fb2b3c5,776,29,5.966231575559047e+21,92.6,Low Risk
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,775,73,4.54594602907796e+21,26.8,Low Risk
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,775,11,3.004764161424039e+22,22.4,Low Risk
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,774,18,6.140985972591623e+21,96.4,Low Risk
0x040e07a1623f39d6161be7337a8810328e79b97a,774,9,1.1150211600028e+20,30.9,Low Risk
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,774,29,7.335312962909072e+22,86.1,Low Risk
0x05986ff3f0e4c621ba6484762f2d734201c33b54,773,17,4.822213890028347e+20,69.5,Low Risk
0x0168459886bd2aa322c18ed0b209887095afcacb,773,25,1.219392595335449e+22,50.0,Low Risk
0x047fdc2db6ee901f154f60b36626194d2c2a68f7,772,47,6.783704303820113e+21,77.6,Low Risk
0x0553d865f1b279d87fe296ad28af11b02a7274ef,772,12,1.265401031839909e+21,13.6,Low Risk
0x02924ba1974a33fe4563a1f2b762847a2233d496,772,14,1.652071795450136e+22,8.3,Low Risk
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,772,12,1.24514885204196e+22,12.0,Low Risk
0x030745377d953913b2af2a64d961287ff800f7e0,772,40,4.318958083191302e+21,6.4,Low Risk
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,771,6,2.8210563760258567e+20,30.7,Low Risk
0x05be5be4e9a8f3d2592e36386c9340d1ae330d68,771,14,2.5310781512363077e+22,1.9,Low Risk
0x05dfa941764538a29be71d32a462ae96facffb02,770,7,2.299207701845155e+20,53.7,Low Risk
0x0428305a45309c9f296a6cce4bc9550af727a324,770,12,8.576320235426799e+21,2.1,Low Risk
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,770,192,5.583161049860668e+22,82.8,Low Risk
0x032f904c1f675add398dcb3733acf36b84b79c95,770,108,6.566280893097534e+23,29.1,Low Risk
0x03e494ce05a440729ab5fef38d46a84406e54501,770,9,1.6198704566198563e+21,45.1,Low Risk
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,770,30,2.5352464231125106e+21,19.8,Low Risk
0x05bdf051fd2bdd05d366ee1ae4c02733c6823cc6,770,39,2.9416008381037736e+22,77.0,Low Risk
0x0524849b35de1273b41918ce5c0f5b260a4bd033,770,56,3.326663578141365e+23,49.2,Low Risk
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,770,44,8.69035444145824e+20,96.3,Low Risk
0x00c67d9d6d3d13b42a87424e145826c467cccd84,769,71,1.2444435306039897e+23,123.1,Low Risk
0x0487fed00e5f5e81507b1cd6e851b741a4a020fd,769,16,4.77640502462701e+23,42.0,Low Risk
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,769,29,7.541229326272732e+21,128.7,Low Risk
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,768,16,4.26495749481607e+20,7.2,Low Risk
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,767,12,860271018.25,30.1,Low Risk
0x01663114bff8c87677c61a4a20e62339cb15e58d,767,40,3.744922703237343e+21,64.2,Low Risk
0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,767,27,54928703946042.53,37.5,Low Risk
0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,767,252,9.851021096845944e+22,96.9,Low Risk
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,766,85,2.099882438746648e+23,66.7,Low Risk
0x01f562afdd11c353a9b56028b2a34d2bbbde4b14,766,91,3.707371801985437e+22,78.5,Low Risk
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,765,29,4.278741010602403e+20,29.8,Low Risk
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,765,95,8.531502945652954e+22,105.5,Low Risk
0x00e839bc0c9a130afe30974914c4b0100756cff4,764,468,4.429841640883639e+24,60.6,Low Risk
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,764,14,2.9149976117867004e+20,56.5,Low Risk
0x022a109627e1f304eb65977c61b99b0b894868e5,764,15,2.867864908525356e+21,14.0,Low Risk
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,764,50,2.525333396660688e+22,14.5,Low Risk
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,764,56,9.46282888201115e+21,7.1,Low Risk
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,764,137,2.3277789780746756e+23,125.6,Low Risk
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,764,180,4.043377185554493e+23,75.1,Low Risk
0x034f5434e14148a554c38f72118239d3b4078888,763,21,8.202909078583557e+20,63.7,Low Risk
0x0062cb1c249a8579e155794dc86960e4f88af402,763,12,2.0527506713717522e+21,25.5,Low Risk
0x016a42b47b051be2946a35fb72774e00a7b8e820,763,42,7.526464568871244e+21,65.8,Low Risk
0x060107c887eba77cccf5ddbcd9631e2371ab6f22,763,14,4.184358671627859e+20,55.9,Low Risk
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,763,45,7.080385978919507e+21,60.8,Low Risk
0x03df1de3f2b9c9113a431eabc78264a01a2c2d50,762,14,2.949367950709426e+21,6.9,Low Risk
0x013274aa75bbc3bd7acff906e564edbbb50dce08,762,22,1.1741850189862732e+22,23.5,Low Risk
0x0228213c43f6c2634a1bdad2fcab7316256cdff6,762,210,1.2724382960451797e+23,86.6,Low Risk
0x04381813e17b6198435cdb83712d11d0eabd3217,762,21,5.1062176136018507e+20,4.0,Low Risk
0x05dcb24761e5f9d3e8138f811e4e06db7104478f,761,267,3.5927325054604916e+23,121.1,Low Risk
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,761,17,1.029413475373003e+21,10.5,Low Risk
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,761,163,2.157587418103639e+22,81.2,Low Risk
0x0003f46779806fe779e7f30eec95dbdb4d45840b,761,24,7156162418.18,82.8,Low Risk
0x0230bc307520081725023ab397785a35a96f233c,761,22,4.15628653074401e+19,28.6,Low Risk
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,761,12,8.440603700893027e+20,12.3,Low Risk
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,761,28,8.266189230236559e+21,7.5,Low Risk
0x01212602bb6ef285d7fca99430283ba780fe5950,761,5,3.6641598706789515e+20,56.4,Low Risk
0x022860885b57964e4daa35e0838a9427a861ef65,759,18,1.4123884614460222e+22,69.0,Low Risk
0x004ce54398cc569a622bf5a99ae857306243c8ec,759,88,2098764888131.8,68.0,Low Risk
0x020245ea7a029bcfc193b0819cbfca6e96675e95,759,109,1.0481888770724714e+22,98.4,Low Risk
0x035e72ef297547349d8ce3573ebb8e10dc639816,759,46,3.7496966596802863e+25,48.1,Low Risk
0x03413203ef38895fb2661a62046949893ae9fd6b,759,20,7.863843863078778e+19,8.2,Low Risk
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,758,120,9.689656514067267e+23,106.9,Low Risk
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,758,13,5.923026581770876e+23,62.2,Low Risk
0x03f5c2747f164d5ff2e52161190b077c7219070a,758,20,1.1040232617634474e+21,17.1,Low Risk
0x025297ca7459dd67dbfd8443d9b5f321e89fad83,758,13,1.8170683814738527e+22,21.1,Low Risk
0x058b10cbe1872ad139b00326686ee8ccef274c58,758,522,9.485658420240254e+25,42.5,Low Risk
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,758,124,8.299664938045081e+22,110.3,Low Risk
0x0082a12e195b8f31660830132e72716225382075,757,47,1.043180460080516e+22,26.9,Low Risk
0x0323965dc531ecc76511a24dafca4a502533917b,757,6,14416273613.47,51.1,Low Risk
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,756,17,2.699389439536221e+19,3.4,Low Risk
0x02744561ef8292feec44b87d08e8961bb4e29bd8,756,43,3.609064866874464e+22,69.1,Low Risk
0x053bf9ab3b044137eff39be4857eab5e3a40a239,756,12,1.7880174336623784e+19,7.8,Low Risk
0x02b9dee806bc6e1093e348336d35b0866908712b,756,17,3.984073248970901e+23,48.4,Low Risk
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,756,10,2.2256042438580455e+21,9.2,Low Risk
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,755,108,9.187527422387507e+21,105.2,Low Risk
0x03eb2f2d7eeab4b9cbb59bd58cedbe2d30948562,755,75,1.2880062371077768e+22,6.7,Low Risk
0x043be9f76411e021f3aca8b45db64b0c36075a0d,755,195,3.708396164024394e+22,84.9,Low Risk
0x022170e70f0332cd8bf0d1578694c5d29eb9d79d,754,12,1.6899655231490667e+23,23.3,Low Risk
0x0425cc2a2750fa8042700973e776774a6f639e96,754,16,1.1798259365740064e+21,1.8,Low Risk
0x0607aa9076c72dab964a04dbf73ef9ba58206997,754,51,4.301248305716966e+23,10.9,Low Risk
0x05cbed339b897c1d53ddbf9881087308f02e41c8,753,19,1.7817481567924977e+22,49.4,Low Risk
0x05efc12df01a04a1e92d817d4bf5447178cb5f2f,753,103,7.830084986035035e+22,80.4,Low Risk
0x00183135585d70a523d61b2e43037a7138b36906,753,54,7.950981188305158e+21,57.1,Low Risk
0x0511ff29c615e4b1065da22819195b7080a1ff28,753,16,2.0671853876711877e+18,17.0,Low Risk
0x03ef433cfeb13c0ed1242557fbdbd716478fddc4,753,20,1.221604908907695e+21,43.5,Low Risk
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,753,63,3.0241772100295207e+21,70.8,Low Risk
0x0258aa61198204d52dbed666326bed75b3a09126,751,27,1.8456631680081813e+22,60.4,Low Risk
0x0197295055068f266f8654ef428a91239839c2d5,751,13,1.5358287808923112e+22,7.7,Low Risk
0x0314d69c14328bed45a45f96a75400f733164e13,751,162,1.8175231367786529e+22,14.6,Low Risk
0x01af4808da010aad7b2c977f51508a1402c8cbbc,751,114,3.8453549949862717e+23,16.4,Low Risk
0x05810cd51a819eb4cdfa4bdba27a90feec167926,750,44,7.475457231116257e+21,46.9,Low Risk
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,750,13,1.539111363529722e+21,20.5,Low Risk
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,749,21,4.407162094467468e+21,77.0,Low Risk
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,749,19,8.241872672399667e+20,5.0,Low Risk
0x02577874b50993e03070e7c7eefa78eac31cadd5,749,83,1.4337864009101726e+23,89.8,Low Risk
0x017184a0829a54746706654e86eb7a6c5cafbf90,749,14,4.187381088153724e+20,13.5,Low Risk
0x03a493d043b71da48fd882161dae488abe112432,749,30,7.125977377310926e+21,62.7,Low Risk
0x02bd653274feaa6e43618310400c5d1337758d1d,749,6,1.6649836357057498e+20,3.3,Low Risk
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,749,250,9.481783244993235e+22,79.8,Low Risk
0x0598b27a62dfed32267c65f71d212636828a5599,748,35,1.317298522009437e+24,53.5,Low Risk
0x0268f26c311fee1e2652b78e0f4b186239bb30e3,748,54,2.8793394466375496e+20,38.8,Low Risk
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,748,12,1.3034014298806565e+17,5.9,Low Risk
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,747,31,1.767200198006885e+23,51.4,Low Risk
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,747,82,6.186998499268998e+24,62.1,Low Risk
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,747,12,1.888689017916722e+20,15.0,Low Risk
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,747,13,1.604098043863608e+20,13.8,Low Risk
0x040c1749900642febd1cec7955633923ac1d8666,746,53,3.194588881803034e+21,71.6,Low Risk
0x03a151746661bea0942281ec949de76eb6b4f6f2,745,31,8.854919390486851e+18,1.4,Low Risk
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,745,32,4.671078768495508e+19,23.1,Low Risk
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,745,26,9.898402959814745e+23,50.8,Low Risk
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,745,36,4.389926300678352e+21,58.6,Low Risk
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,745,46,1.5881493335497827e+21,78.0,Low Risk
0x05b68b3510021ebd6e2f1f49a1d4574437853602,745,28,39230765506.98,73.5,Low Risk
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,744,57,1.7066429525858732e+23,113.0,Low Risk
0x05acb1438730ca2e4ae69689c82a00731752a400,744,14,1.034491838700396e+24,0.3,Low Risk
0x0335a3481a074ead996574587714af349a114013,744,13,9.480746448000541e+20,77.5,Low Risk
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,743,37,8.64633009300461e+21,97.8,Low Risk
0x05f0b984052bafd32557c5edc33dd380c2e32762,743,6,1.1410102295245507e+19,30.2,Low Risk
0x058b0479324ccba9a002ab761bf74ed6ff361525,742,17,2253792582653.34,45.4,Low Risk
0x05861850bdb054b967c9405c4d8baef2e047473a,742,94,5.015450107891911e+22,74.7,Low Risk
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,742,100,6.691307869331401e+23,120.4,Low Risk
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,742,31,5.1846601359646295e+22,67.8,Low Risk
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,742,34,2.275710013321995e+19,36.4,Low Risk
0x024c33affbf5499b02d97ccc3358dcbc7640d1d0,741,26,4.184715700021023e+20,41.0,Low Risk
0x01f0e6c7770fb8b2f5cc4192ac01fed4169939a2,741,21,3.466535243721893e+20,11.5,Low Risk
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,741,33,8.430865435937335e+23,60.6,Low Risk
0x05c2879f011db90cbe5387c8415fc8fe5e81efda,740,35,3.6298788687663234e+21,93.4,Low Risk
0x05f7ecf97b445a44b25ed19cd81f6e254c6ea7ff,740,18,3.929260712356478e+21,45.3,Low Risk
0x0472fb73541e18716446b3c52d4221c8f78de7ae,739,15,1.5388702194451502e+21,80.4,Low Risk
0x01f73f5a9da9f2989d9c3933a4b99d080324a91e,739,10,1.878432125869321e+20,6.8,Low Risk
0x000cdb5d7a2cda2947603f2993f05db57e3197dc,739,71,3.619680607672736e+20,66.1,Low Risk
0x017b69d5d9325f15c278a658a619a49bdb4d6665,738,47,1.2756598845491907e+22,62.9,Low Risk
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,738,18,8961701689933.46,12.5,Low Risk
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,737,47,2.142056173615196e+23,126.2,Low Risk
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,737,6,2.1115046452276714e+20,3.8,Low Risk
0x01213e995cd6272ebbb929311b50787296f25600,737,52,1.456395200750079e+22,80.9,Low Risk
0x00b44f149ddb22209db070da0bca4bb01a6e555c,737,187,1.4941353079436664e+24,56.3,Low Risk
0x05b62442eebb2308ab39cf2dbb115fc47b633c52,737,150,2.584520774002364e+23,25.4,Low Risk
0x039e2604295ba89a83588107391aed3cce36b97f,737,20,5.183642575126723e+22,60.6,Low Risk
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,736,7,4.832157406944632e+22,32.8,Low Risk
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,736,9,4.355500519393528e+20,16.8,Low Risk
0x046773a7aa676523f981676b67e9f01719ca9eb3,736,499,2.6125241063257048e+23,88.2,Low Risk
0x0252e3524f4d28702b6b3ab7aa7c8eacaa9caf4d,736,16,4.676203035515892e+23,44.2,Low Risk
0x0474f11e0367edde612e0119f62aad7695dd86d5,736,21,4.405111187711806e+21,77.9,Low Risk
0x0327d880665d0a65bc578a82e9d83f21b993756c,736,146,2.007494215590863e+23,71.7,Low Risk
0x015befb758090caf23caf09dcdc107426bb1f07b,736,18,13858196190.27,0.0,Low Risk
0x05fe433fa225928e856966bf00f1270281e6f663,736,121,8.024882155870713e+20,96.9,Low Risk
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,735,10,2.984946805187172e+20,15.7,Low Risk
0x0357c980e66e6ef343a35715138b7670b0ae74c5,735,55,1.2235826260672592e+23,100.6,Low Risk
0x0160afff7a7a824429a8202995d03239d2d418fa,735,187,6.079336325144631e+23,69.9,Low Risk
0x03d813abfba88e76407d09ef92e05f164ac1a985,734,204,1.5835529900724292e+23,26.7,Low Risk
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,734,16,2.0051906695251897e+21,4.7,Low Risk
0x046afddbc4e4fe503ddd2b952f7d849d1270ab3f,734,35,9.255250712318572e+20,3.0,Low Risk
0x040020bead45659c621ee4c6e8a8f326ca469693,734,11,1.0597099404297333e+22,6.8,Low Risk
0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,734,20,1.4655028392592687e+22,53.4,Low Risk
0x02be55b9045cfa9195e851c35896b33da3693764,734,24,1.3732311706262846e+22,53.0,Low Risk
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,733,203,1.4343895371951197e+25,71.9,Low Risk
0x05315653e6e5bc09c383e71062a1387e1c5ce341,733,9,1.243797343927097e+19,17.0,Low Risk
0x04ae8c108743167c7457073ba8c1571fd5d56325,733,5,2.833898408802834e+19,2.3,Low Risk
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,733,20,1.1219964498877361e+23,3.3,Low Risk
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,733,141,8.949034414573012e+21,74.4,Low Risk
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,733,18,1447041270.29,0.0,Low Risk
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,733,223,1.251950650661903e+24,82.0,Low Risk
0x003e9a119439ef34de3237034cee95675b01d5d4,732,31,5.4299121490456494e+22,92.0,Low Risk
0x022b3fa410364e1e28054b704b0da3b67aa6dc90,732,47,9.573824578131137e+25,54.0,Low Risk
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,732,95,3.954906984467208e+22,98.5,Low Risk
0x0388efdfbd5f519f6c63319b5710d5231dd64868,731,10,1.1936925165949043e+22,72.5,Low Risk
0x056a2909f81c63a6b18798c335a3f593402489c5,730,22,1.404242317352115e+21,50.7,Low Risk
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,730,86,3.228516764231074e+23,114.6,Low Risk
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,730,43,7.879359411046657e+21,56.2,Low Risk
0x046b9d060f49400b6a6f1210ef191b019cce9030,730,27,6.252526905519988e+21,57.0,Low Risk
0x02561edb032a795fa02e46d1ec922ef0fbca14a5,729,9,4.436339244664863e+19,0.0,Low Risk
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,729,9,4.332281100009552e+19,0.0,Low Risk
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,729,19,2.6613739900039935e+21,62.4,Low Risk
0x0341ab2d783648be716fa78a48eedf13f151335e,729,26,5.528229707246727e+20,74.5,Low Risk
0x007078c8001b515b14000cc78306072a5dfd55b3,729,30,8.826302458723674e+20,28.8,Low Risk
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,729,9,4.455835327653479e+19,0.0,Low Risk
0x03f8420b1754b086ed30543f071fbd8282c5fa84,729,48,4.813378790024389e+21,54.1,Low Risk
0x04a38539567837666eb4ee6e027005d14410386d,729,56,3.36359611180863e+22,119.3,Low Risk
0x05bbf0c12882fdecd53fd734731ad578af79621c,729,44,4.587254684728137e+20,98.6,Low Risk
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,729,261,1.0197365849434772e+24,56.4,Low Risk
0x03607361b844e659f4e8846af200074e219513e2,729,24,8.827958798237655e+20,83.8,Low Risk
0x03c04b194242507de3d845887c6c36bdcf3121df,729,83,3.305623714643357e+21,147.1,Low Risk
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,728,12,8786843094.48,77.4,Low Risk
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,728,8,3.325242124617228e+21,44.0,Low Risk
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,728,16,117380857.74,0.0,Low Risk
0x05928b30cdadf923980ad00655f89349d08751fd,728,55,2.227801700029056e+22,48.0,Low Risk
0x023234656d0c392c955965ed34e5b4862ffd1574,728,3,1.1316694236660004e+21,30.9,Low Risk
0x022ce4715b44ef6f0ead8561b29da676928d16f3,728,7,1.7485084346303572e+22,69.7,Low Risk
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,727,18,4.2058514019582584e+23,29.0,Low Risk
0x008450344d3518a45a2d4fd0425eea6a5c08033d,727,92,2.4126720948544005e+23,14.6,Low Risk
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,727,40,1.3568504497559186e+21,64.7,Low Risk
0x05cf60b657103efcd42f75a5e10a29a92e181f4b,727,19,1.3040141644212824e+21,72.4,Low Risk
0x024e3c5dce2044ccf6b28179b88e9db503ee5c11,726,19,4547147151405.49,1.5,Low Risk
0x058e6cf8872e54f8196b0dfb354344906a0798a6,726,4,1.865486995097828e+20,26.8,Low Risk
0x03148e5d55d5a2382c644e78910d13cdb7218235,726,11,2.468181528831336e+21,77.1,Low Risk
0x0048e6fd005224e7e9f00058c630307f0710a84b,726,140,8.732303624428708e+22,82.4,Low Risk
